StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent1,Consent2,Consent3,Consent4,Consent5,Consent6,ProlificID,SDO_1,SDO_2,SDO_3r,SDO_4r,SDO_5,SDO_6,SDO_7r,SDO_8r,SVO_01,SVO_02,SVO_03,SVO_04,SVO_05,SVO_06,SVO_07,SVO_08,SVO_09,SVO_10,SVO_11,SVO_12,SVO_13,SVO_14,SVO_15,Pers_E1,Pers_A1,Pers_C1,Pers_N1,Pers_O1,Pers_Narc1,Pers_E2r,Pers_A2r,Pers_O2r,Pers_C2,Pers_C3r,Pers_Narc2,Pers_O3r,Pers_A3,Pers_N2r,Pers_N3,Pers_N4r,Pers_HonHum1r,Pers_E3r,Pers_A4r,Pers_O4r,Pers_C4r,Pers_E4,Pers_HonHum2r,GodControls,HowReligious,RWA_1r,RWA_2,RWA_3,RWA_4r,RWA_5r,RWA_6,Education,SES_1,BringDown_1,BringUp_1,PolSlider_19,WeeksYear,WeeksYear_TryAgain,Breakfast,YearsLivedCountry,PROLIFIC_PID,counter
2023-06-27 12:23:29,2023-06-27 12:28:16,IP Address,100,287,True,2023-06-27 12:28:17,R_27I0gOsSAjfRYQK,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,60fde7eb8e3e931f2e24dbe0,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","88
|
|
63","85
|
|
85","96
|
|
56","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","95
|
|
75",6,5,2,5,Very accurate (7),2,Very inaccurate (1),2,Very inaccurate (1),3,6,4,Very inaccurate (1),4,5,3,2,4,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),6,Very accurate (7),4,Strongly disagree,1 - Not at all religious,Strongly agree,Somewhat disagree,Very strongly disagree,Very strongly agree,Strongly agree,Very strongly disagree,High School,8,Strongly agree (7),Strongly agree (7),0,52,,Oatmeal,21,60fde7eb8e3e931f2e24dbe0,8
2023-06-27 12:22:42,2023-06-27 12:28:17,IP Address,100,334,True,2023-06-27 12:28:17,R_ZaC6HrbCysPY0xP,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e0b388b15ef4037cebdecc9,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","100
|
|
50","85
|
|
85","81
|
|
81","100
|
|
90","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",2,4,4,5,6,2,Very accurate (7),4,5,Very accurate (7),5,2,Very inaccurate (1),Very inaccurate (1),3,6,Very inaccurate (1),4,Very accurate (7),4,3,2,2,Very accurate (7),Somewhat disagree,1 - Not at all religious,Somewhat agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Strongly agree,Slightly disagree,High School,5,3,5,50,52,,eggs,50,5e0b388b15ef4037cebdecc9,8
2023-06-27 12:16:52,2023-06-27 12:28:43,IP Address,100,711,True,2023-06-27 12:28:44,R_2ZQeQ3bG6POJeiG,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c30417cc9b67b000130fa69,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",2,5,2,Very inaccurate (1),6,2,2,2,2,6,5,4,Very inaccurate (1),2,5,3,4,3,3,Very inaccurate (1),2,6,5,3,Strongly disagree,5 - Very religious,Somewhat agree,Strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Strongly disagree,Masters degree,5,2,6,10,52,,Nothing,30,5c30417cc9b67b000130fa69,8
2023-06-27 12:22:42,2023-06-27 12:29:00,IP Address,100,377,True,2023-06-27 12:29:01,R_3O8u4qfcWoNNRe4,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6321b8a415804175faa4a824,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","95
|
|
85","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",Very inaccurate (1),3,3,2,5,2,6,6,2,6,2,4,2,2,4,3,2,Very inaccurate (1),Very accurate (7),4,2,2,Very inaccurate (1),Very inaccurate (1),Strongly disagree,1 - Not at all religious,Slightly disagree,Somewhat disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Slightly disagree,Completed university,8,Strongly disagree (1),Strongly agree (7),9,52,,didn't eat breakfast today,39,6321b8a415804175faa4a824,8
2023-06-27 12:15:54,2023-06-27 12:29:15,IP Address,100,800,True,2023-06-27 12:29:16,R_3D6CtXy8pUKXgx8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,58a1fe40ea3d11000170d9b9,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","76
|
|
36","100
|
|
50","93
|
|
68","100
|
|
50","100
|
|
90","100
|
|
70","90
|
|
100","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","90
|
|
100",Very inaccurate (1),6,Very accurate (7),2,Very accurate (7),Very inaccurate (1),4,3,3,Very accurate (7),Very inaccurate (1),4,Very inaccurate (1),6,5,3,2,4,Very accurate (7),3,3,2,Very inaccurate (1),4,Strongly disagree,1 - Not at all religious,Slightly agree,Somewhat disagree,Very strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Diploma / other professional certificate,5,5,4,14,52,,A piece of leftover pizza,31,58a1fe40ea3d11000170d9b9,8
2023-06-27 12:22:06,2023-06-27 12:30:51,IP Address,100,525,True,2023-06-27 12:30:52,R_2q3ENqwePyDxsoZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f4fef64fd3fc113300fbb44,6 - Somewhat favour,2 - Somewhat oppose,5 - Slightly favour,6 - Somewhat favour,7 - Strongly favour,6 - Somewhat favour,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"81
|
|
87","72
|
|
47","88
|
|
63","91
|
|
72","89
|
|
69","100
|
|
90","88
|
|
78","94
|
|
89","89
|
|
81","100
|
|
90","81
|
|
69","100
|
|
90","93
|
|
88",Very inaccurate (1),5,4,3,4,2,6,3,5,6,2,4,3,4,4,2,4,2,6,3,3,2,3,3,Somewhat agree,5 - Very religious,Strongly disagree,Slightly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Completed university,4,2,5,67,52,,I ddn't eat breakfast.,30,5f4fef64fd3fc113300fbb44,8
2023-06-27 12:25:08,2023-06-27 12:31:02,IP Address,100,354,True,2023-06-27 12:31:03,R_3PpjxKhVlV2szYu,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c6480b5f9b6300001c9d52c,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,4 - Neutral,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very accurate (7),6,4,Very inaccurate (1),Very accurate (7),2,6,5,6,6,3,4,Very inaccurate (1),6,4,4,5,6,5,5,3,5,5,6,Somewhat agree,3,Very strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Slightly agree,Very strongly agree,Completed university,5,4,4,84,52,,coffee,13,5c6480b5f9b6300001c9d52c,8
2023-06-27 12:08:00,2023-06-27 12:31:29,IP Address,100,1408,True,2023-06-27 12:31:30,R_ZpEj0W7DVa5dA2d,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,645b64a4db6c2fa817932d6e,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",4,5,3,3,4,Very inaccurate (1),4,Very inaccurate (1),2,4,4,3,3,6,2,4,5,2,4,Very inaccurate (1),Very inaccurate (1),2,4,2,Strongly agree,4,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly disagree,Slightly agree,Diploma / other professional certificate,3,Strongly disagree (1),6,41,52,,Lentils and rice,62,645b64a4db6c2fa817932d6e,8
2023-06-27 12:26:20,2023-06-27 12:31:52,IP Address,100,331,True,2023-06-27 12:31:53,R_3Eb6FeYIydehW7U,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e520fe5fe2087237b1b8cd1,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","100
|
|
90","90
|
|
100",5,6,5,4,5,2,3,5,3,5,3,4,Very inaccurate (1),Very accurate (7),2,4,3,4,3,2,Very inaccurate (1),6,6,2,Somewhat disagree,2,Very strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Slightly agree,Very strongly disagree,Completed university,7,Strongly disagree (1),Strongly agree (7),31,52,,eggs,25,5e520fe5fe2087237b1b8cd1,8
2023-06-27 12:20:31,2023-06-27 12:32:01,IP Address,100,689,True,2023-06-27 12:32:02,R_2t67wPxquThGybt,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6068bf5914131f3a1a80a413,3 - Slightly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,5 - Slightly favour,3 - Slightly oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",2,Very accurate (7),5,Very inaccurate (1),Very accurate (7),3,4,5,Very inaccurate (1),6,Very inaccurate (1),3,Very inaccurate (1),Very accurate (7),6,2,6,2,5,5,2,Very inaccurate (1),5,3,Slightly agree,3,Somewhat agree,Strongly disagree,Very strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,PhD or equivalent,6,3,5,28,52,,"I have not had breakfast yet (it is 6:23 AM now), I eat breakfast after my morning run and probably will have waffle and sausage with a glass of juice.",68,6068bf5914131f3a1a80a413,8
2023-06-27 12:19:53,2023-06-27 12:32:26,IP Address,100,752,True,2023-06-27 12:32:27,R_1QttZulijZcY0If,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62e02b1ed5b0fbc1b1dc09e7,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",Very inaccurate (1),4,5,2,5,2,Very accurate (7),5,5,6,4,3,2,3,4,2,3,2,Very accurate (7),5,5,2,Very inaccurate (1),2,Strongly disagree,1 - Not at all religious,Somewhat agree,Somewhat disagree,Very strongly disagree,Very strongly agree,Very strongly agree,Strongly disagree,High School,4,Strongly disagree (1),4,0,52,,Eggs and toast,36,62e02b1ed5b0fbc1b1dc09e7,8
2023-06-27 12:15:03,2023-06-27 12:32:35,IP Address,100,1051,True,2023-06-27 12:32:36,R_Z8Hi4GYunh991n3,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e6fd3293c76d25a3ca8b384,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","88
|
|
63","85
|
|
85","85
|
|
75","100
|
|
90","88
|
|
78","95
|
|
85","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","91
|
|
94",3,Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),3,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),4,Very inaccurate (1),4,Very inaccurate (1),6,4,Very inaccurate (1),Very inaccurate (1),2,4,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),5,2,Strongly agree,5 - Very religious,Strongly disagree,Strongly agree,Very strongly agree,Very strongly disagree,Very strongly disagree,Somewhat agree,Masters degree,7,3,2,0,52,,Scrambled Eggs with Toast and Fresh Fruits,53,5e6fd3293c76d25a3ca8b384,8
2023-06-27 12:23:13,2023-06-27 12:32:39,IP Address,100,566,True,2023-06-27 12:32:40,R_2XopqHne5InGedL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63fb4b7f05faed13656528f0,5 - Slightly favour,4 - Neutral,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","90
|
|
100",Very accurate (7),5,4,Very inaccurate (1),4,2,Very accurate (7),5,5,6,5,2,3,4,6,2,6,Very inaccurate (1),Very accurate (7),5,3,4,Very inaccurate (1),Very inaccurate (1),Slightly agree,1 - Not at all religious,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Slightly agree,Completed university,7,Strongly disagree (1),3,50,52,,I did not eat breakfast this morning.,55,63fb4b7f05faed13656528f0,8
2023-06-27 12:26:26,2023-06-27 12:33:24,IP Address,100,417,True,2023-06-27 12:33:25,R_3Gll33eLkPd7x4o,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6400d8fbeba2f9f8eb604b9a,3 - Slightly oppose,2 - Somewhat oppose,5 - Slightly favour,4 - Neutral,4 - Neutral,5 - Slightly favour,4 - Neutral,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","90
|
|
100","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",4,Very accurate (7),5,3,Very accurate (7),2,4,Very inaccurate (1),Very inaccurate (1),5,2,4,Very inaccurate (1),6,3,2,2,2,3,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),6,4,Strongly disagree,1 - Not at all religious,Somewhat agree,Somewhat disagree,Very strongly disagree,Very strongly agree,Strongly agree,Somewhat agree,Completed university,5,4,4,23,52,,"I have not eaten yet.  ",39,6400d8fbeba2f9f8eb604b9a,8
2023-06-27 12:24:21,2023-06-27 12:33:37,IP Address,100,556,True,2023-06-27 12:33:38,R_2aJsLmODOvZaPUD,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,62bf3259b3f5491ecb5a24db,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,5 - Slightly favour,1 - Strongly oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","100
|
|
50","85
|
|
85","85
|
|
75","95
|
|
95","88
|
|
78","95
|
|
85","85
|
|
85","94
|
|
91","100
|
|
50","100
|
|
90","91
|
|
94",Very inaccurate (1),5,5,3,5,4,Very accurate (7),4,3,5,2,Very inaccurate (1),Very inaccurate (1),5,4,3,5,Very inaccurate (1),6,4,4,2,Very inaccurate (1),Very inaccurate (1),Neutral,2,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Slightly agree,Completed university,2,Strongly disagree (1),3,39,52,,waffle,28,62bf3259b3f5491ecb5a24db,8
2023-06-27 12:26:38,2023-06-27 12:34:10,IP Address,100,452,True,2023-06-27 12:34:11,R_2f8RYGnRGXybDot,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63cc5fddd5813c609d5b28d5,5 - Slightly favour,4 - Neutral,4 - Neutral,7 - Strongly favour,2 - Somewhat oppose,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","76
|
|
36","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",2,6,5,3,4,3,2,2,4,6,2,5,4,Very accurate (7),5,2,3,2,3,2,3,Very inaccurate (1),2,3,Strongly disagree,1 - Not at all religious,Strongly disagree,Slightly agree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Slightly agree,Completed university,5,5,2,50,52,,egg,40,63cc5fddd5813c609d5b28d5,8
2023-06-27 12:22:46,2023-06-27 12:34:24,IP Address,100,698,True,2023-06-27 12:34:25,R_Q0SqYrWYzYjC5Oh,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c110067753adc00015913e3,2 - Somewhat oppose,2 - Somewhat oppose,4 - Neutral,4 - Neutral,5 - Slightly favour,5 - Slightly favour,3 - Slightly oppose,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","96
|
|
94","88
|
|
78","95
|
|
85","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",2,6,6,Very inaccurate (1),4,2,4,3,4,6,Very inaccurate (1),2,3,6,6,2,3,Very inaccurate (1),4,Very inaccurate (1),4,2,4,2,Strongly agree,5 - Very religious,Very strongly disagree,Neither agree nor disagree,Very strongly agree,Very strongly disagree,Slightly agree,Slightly agree,High School,3,Strongly disagree (1),5,100,52,,toast,60,5c110067753adc00015913e3,8
2023-06-27 12:29:29,2023-06-27 12:34:54,IP Address,100,324,True,2023-06-27 12:34:55,R_3Rmc120XolA5gRl,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,55b8d0bffdf99b0f2859fe73,7 - Strongly favour,6 - Somewhat favour,7 - Strongly favour,1 - Strongly oppose,6 - Somewhat favour,7 - Strongly favour,3 - Slightly oppose,3 - Slightly oppose,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",4,Very accurate (7),6,Very inaccurate (1),Very accurate (7),Very inaccurate (1),2,Very inaccurate (1),2,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),5,Very accurate (7),Very inaccurate (1),Very accurate (7),Very accurate (7),2,Very inaccurate (1),4,2,5,6,Strongly disagree,1 - Not at all religious,Somewhat agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Neither agree nor disagree,Completed university,7,Strongly disagree (1),Strongly agree (7),24,52,,bagel and coffee,42,55b8d0bffdf99b0f2859fe73,8
2023-06-27 12:20:03,2023-06-27 12:35:01,IP Address,100,897,True,2023-06-27 12:35:02,R_1JDwzDv5my657Ho,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,643ebfff661435ecda5a3580,7 - Strongly favour,3 - Slightly oppose,4 - Neutral,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,"85
|
|
85",100||50,"72
|
|
91","68
|
|
58","100
|
|
50","89
|
|
76","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","93
|
|
88",5,Very accurate (7),5,4,2,Very inaccurate (1),3,2,6,6,2,Very inaccurate (1),6,6,3,5,Very inaccurate (1),2,3,2,6,2,Very accurate (7),4,Strongly agree,5 - Very religious,Strongly disagree,Somewhat agree,Slightly agree,Very strongly agree,Very strongly disagree,Strongly agree,Completed university,2,2,6,49,52,,nothing,67,643ebfff661435ecda5a3580,8
2023-06-27 12:27:12,2023-06-27 12:36:16,IP Address,100,543,True,2023-06-27 12:36:19,R_3NTZmnTEU4Iub01,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63a4af8f8b8722876fa88952,3 - Slightly oppose,3 - Slightly oppose,5 - Slightly favour,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","96
|
|
94","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",4,4,Very accurate (7),Very inaccurate (1),4,Very inaccurate (1),Very inaccurate (1),3,3,Very accurate (7),Very inaccurate (1),Very inaccurate (1),3,3,6,Very inaccurate (1),6,Very inaccurate (1),5,3,4,Very inaccurate (1),3,Very inaccurate (1),Somewhat agree,4,Strongly disagree,Slightly agree,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Diploma / other professional certificate,6,Strongly disagree (1),3,71,52,,nothing.,59,63a4af8f8b8722876fa88952,8
2023-06-27 12:27:00,2023-06-27 12:36:41,IP Address,100,581,True,2023-06-27 12:36:42,R_3RwJ1YUaXB9WQiL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,646e197a5e6d79a0c4c05013,6 - Somewhat favour,2 - Somewhat oppose,4 - Neutral,6 - Somewhat favour,4 - Neutral,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",Very inaccurate (1),5,6,Very inaccurate (1),2,Very inaccurate (1),2,4,3,5,Very inaccurate (1),Very inaccurate (1),6,4,Very accurate (7),2,6,Very inaccurate (1),6,2,6,2,5,Very inaccurate (1),Strongly agree,3,Somewhat disagree,Slightly agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Diploma / other professional certificate,7,Strongly disagree (1),4,33,52,,yogurt,69,646e197a5e6d79a0c4c05013,8
2023-06-27 12:29:14,2023-06-27 12:37:11,IP Address,100,477,True,2023-06-27 12:37:12,R_PMqOEeEcKI1zk0V,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5bf0b1ecaf38d100016bd609,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","75
|
|
75","85
|
|
85","70
|
|
100","95
|
|
95","100
|
|
70","90
|
|
100","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",Very inaccurate (1),5,3,3,4,Very inaccurate (1),Very accurate (7),3,4,5,4,Very inaccurate (1),3,3,3,5,2,2,Very accurate (7),2,2,5,2,Very inaccurate (1),Somewhat disagree,1 - Not at all religious,Strongly agree,Strongly disagree,Very strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Completed university,3,4,Strongly agree (7),8,52,,Toast,37,5bf0b1ecaf38d100016bd609,8
2023-06-27 12:28:36,2023-06-27 12:37:15,IP Address,100,519,True,2023-06-27 12:37:16,R_31mik05KctTLUDd,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6298df7da7b45df1b730d3aa,3 - Slightly oppose,2 - Somewhat oppose,3 - Slightly oppose,1 - Strongly oppose,5 - Slightly favour,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),5,6,Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),2,Very accurate (7),5,Very inaccurate (1),Very accurate (7),5,6,Very inaccurate (1),2,Very inaccurate (1),2,5,Somewhat agree,4,Very strongly disagree,Very strongly agree,Strongly agree,Slightly disagree,Very strongly disagree,Strongly agree,High School,7,Strongly disagree (1),5,93,52,,an orange,21,6298df7da7b45df1b730d3aa,8
2023-06-27 12:31:33,2023-06-27 12:38:11,IP Address,100,397,True,2023-06-27 12:38:11,R_1C7uLpIzZQSgfjs,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c1c137b0739430001693cf5,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","100
|
|
90","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",3,5,Very inaccurate (1),Very inaccurate (1),6,3,6,4,2,4,4,5,Very inaccurate (1),3,Very accurate (7),4,2,Very inaccurate (1),4,5,2,Very accurate (7),2,5,Strongly disagree,1 - Not at all religious,Very strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Very strongly disagree,High School,3,3,5,0,52,,cereal,26,5c1c137b0739430001693cf5,8
2023-06-27 12:31:02,2023-06-27 12:38:39,IP Address,100,457,True,2023-06-27 12:38:40,R_1jBTmuuAqLWUD9H,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6272b9dfc470a51d5fa0e6ea,2 - Somewhat oppose,6 - Somewhat favour,7 - Strongly favour,4 - Neutral,4 - Neutral,2 - Somewhat oppose,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),6,5,3,5,Very inaccurate (1),Very accurate (7),4,2,4,Very inaccurate (1),3,2,5,5,2,2,Very inaccurate (1),6,2,2,Very inaccurate (1),Very inaccurate (1),2,Somewhat disagree,1 - Not at all religious,Very strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Very strongly agree,Neither agree nor disagree,Slightly agree,Completed university,4,3,3,65,52,,"Eggs, toast, and bacon",41,6272b9dfc470a51d5fa0e6ea,8
