StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent1,Consent2,Consent3,Consent4,Consent5,Consent6,ProlificID,SDO_1,SDO_2,SDO_3r,SDO_4r,SDO_5,SDO_6,SDO_7r,SDO_8r,SVO_01,SVO_02,SVO_03,SVO_04,SVO_05,SVO_06,SVO_07,SVO_08,SVO_09,SVO_10,SVO_11,SVO_12,SVO_13,SVO_14,SVO_15,Pers_E1,Pers_A1,Pers_C1,Pers_N1,Pers_O1,Pers_Narc1,Pers_E2r,Pers_A2r,Pers_O2r,Pers_C2,Pers_C3r,Pers_Narc2,Pers_O3r,Pers_A3,Pers_N2r,Pers_N3,Pers_N4r,Pers_HonHum1r,Pers_E3r,Pers_A4r,Pers_O4r,Pers_C4r,Pers_E4,Pers_HonHum2r,GodControls,HowReligious,RWA_1r,RWA_2,RWA_3,RWA_4r,RWA_5r,RWA_6,Education,SES_1,BringDown_1,BringUp_1,PolSlider_19,WeeksYear,WeeksYear_TryAgain,Breakfast,PROLIFIC_PID,counter
2022-12-05 08:49:19,2022-12-05 08:57:52,IP Address,100,513,True,2022-12-05 08:57:52,R_s6gbK4ijdLaFg09,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ce15b0ea7b516001828c646,5 - Slightly favour,5 - Slightly favour,6 - Somewhat favour,4 - Neutral,6 - Somewhat favour,5 - Slightly favour,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","95
|
|
85","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",Very accurate (7),6,5,5,2,3,2,3,4,5,2,2,Very accurate (7),Very accurate (7),5,6,4,2,2,2,6,5,6,4,Slightly disagree,2,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Slightly disagree,Slightly agree,Diploma / other professional certificate,7,2,4,85,52,,,5ce15b0ea7b516001828c646,8
2022-12-05 08:50:07,2022-12-05 08:57:56,IP Address,100,469,True,2022-12-05 08:57:57,R_24P3r8KyWv5MVeF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,58106d17a513590001b1ec9e,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,6 - Somewhat favour,2 - Somewhat oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"81
|
|
87","63
|
|
68","75
|
|
75","85
|
|
85","85
|
|
75","98
|
|
93","81
|
|
81","95
|
|
85","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","91
|
|
94",Very inaccurate (1),5,6,3,3,2,6,2,3,Very accurate (7),2,Very inaccurate (1),2,3,6,3,4,3,Very accurate (7),3,6,2,Very inaccurate (1),3,Strongly agree,1 - Not at all religious,Somewhat agree,Slightly disagree,Slightly agree,Very strongly agree,Strongly agree,Slightly disagree,Completed university,4,4,5,,52,,"Cereal, toast, an apple and tea.",58106d17a513590001b1ec9e,7
2022-12-05 08:52:00,2022-12-05 08:57:57,IP Address,100,356,True,2022-12-05 08:57:58,R_AFDAGgcVqO01aM1,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,614836769bbbb91e05768165,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",Very inaccurate (1),3,6,6,3,Very inaccurate (1),5,5,6,Very accurate (7),Very inaccurate (1),Very inaccurate (1),6,5,5,Very inaccurate (1),3,3,Very inaccurate (1),2,6,Very inaccurate (1),3,Very inaccurate (1),,,Somewhat agree,Neither agree nor disagree,Very strongly disagree,Very strongly agree,Slightly agree,Strongly agree,High School,7,Strongly disagree (1),5,24,52,,Coffee,614836769bbbb91e05768165,7
2022-12-05 08:49:29,2022-12-05 08:58:00,IP Address,100,511,True,2022-12-05 08:58:01,R_x3kDCHkuiLFzyEN,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c6fd0be04b76500015f9db9,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",3,6,2,5,5,Very inaccurate (1),3,Very inaccurate (1),3,3,5,4,3,6,3,4,2,Very inaccurate (1),4,3,2,Very accurate (7),5,3,Somewhat disagree,1 - Not at all religious,Very strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Very strongly agree,Very strongly disagree,,3,5,Strongly agree (7),0,52,,Waffles,5c6fd0be04b76500015f9db9,7
2022-12-05 08:47:52,2022-12-05 08:58:07,IP Address,100,614,True,2022-12-05 08:58:07,R_2teSrUJsonkosBc,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ee91869ec57d2169fca4494,1 - Strongly oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","85
|
|
75","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",Very inaccurate (1),5,2,Very inaccurate (1),4,3,4,Very inaccurate (1),3,4,2,Very inaccurate (1),5,Very accurate (7),6,4,5,Very inaccurate (1),5,2,2,3,5,Very inaccurate (1),Slightly agree,2,Neither agree nor disagree,Somewhat disagree,Very strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Completed university,7,Strongly agree (7),Strongly agree (7),23,52,,,5ee91869ec57d2169fca4494,8
2022-12-05 08:50:05,2022-12-05 08:58:09,IP Address,100,483,True,2022-12-05 08:58:09,R_1k02uXUOPy2JJKQ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6235d96c087939dba5586d97,3 - Slightly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","88
|
|
93","75
|
|
75","93
|
|
93","90
|
|
100",Very inaccurate (1),6,5,3,4,Very inaccurate (1),Very accurate (7),2,3,Very accurate (7),3,4,3,4,6,4,6,Very inaccurate (1),Very accurate (7),2,2,2,Very inaccurate (1),2,Strongly disagree,1 - Not at all religious,,,,,,,Masters degree,6,6,Strongly agree (7),65,52,,Porridge,6235d96c087939dba5586d97,7
2022-12-05 08:53:15,2022-12-05 08:58:15,IP Address,100,300,True,2022-12-05 08:58:16,R_23dDmDvpKW8ICRv,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f91ac38e9d02e045fdd43e2,3 - Slightly oppose,3 - Slightly oppose,5 - Slightly favour,6 - Somewhat favour,3 - Slightly oppose,4 - Neutral,6 - Somewhat favour,5 - Slightly favour,"85
|
|
59",100||50,"85
|
|
85","72
|
|
47","81
|
|
69","93
|
|
68","89
|
|
69","100
|
|
90","94
|
|
74","99
|
|
74","100
|
|
70","100
|
|
90","88
|
|
63","100
|
|
90","95
|
|
75",,,,,,,,,,,,,,,,,,,,,,,,,Slightly agree,3,Slightly agree,Slightly disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Slightly agree,Masters degree,7,2,5,59,52,,coffee,5f91ac38e9d02e045fdd43e2,7
2022-12-05 08:47:32,2022-12-05 08:58:17,IP Address,100,644,True,2022-12-05 08:58:17,R_2uP34ZRCoGklGPj,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5aff33bae55f90000139f664,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","85
|
|
75","100
|
|
90","81
|
|
81","100
|
|
70","85
|
|
85","100
|
|
90","75
|
|
75","96
|
|
91","100
|
|
50",3,6,Very accurate (7),Very inaccurate (1),5,Very inaccurate (1),4,2,2,4,Very inaccurate (1),4,2,6,6,Very inaccurate (1),5,2,3,Very inaccurate (1),2,Very inaccurate (1),4,3,Strongly disagree,1 - Not at all religious,,,,,,,Masters degree,5,2,5,8,52,,"I had blueberries, jam sandwich, and a glass of water.",5aff33bae55f90000139f664,7
2022-12-05 08:49:01,2022-12-05 08:58:22,IP Address,100,560,True,2022-12-05 08:58:22,R_1Ky8xbtQEtYEQKK,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5cd310705882710018e544b0,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","94
|
|
81",Very inaccurate (1),5,5,2,4,2,6,3,3,6,2,3,4,4,4,Very inaccurate (1),5,2,6,3,2,2,Very inaccurate (1),2,,,Slightly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Very strongly disagree,Completed university,6,2,6,32,52,,muesli & coffee,5cd310705882710018e544b0,7
2022-12-05 08:48:17,2022-12-05 08:58:29,IP Address,100,612,True,2022-12-05 08:58:30,R_30fc4YHbXf3xSCz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5b7550cb09105000015131ae,3 - Slightly oppose,2 - Somewhat oppose,7 - Strongly favour,6 - Somewhat favour,3 - Slightly oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","81
|
|
69","85
|
|
85","81
|
|
81","100
|
|
90","88
|
|
78","93
|
|
93","89
|
|
81","100
|
|
90","75
|
|
75","100
|
|
90","93
|
|
88",2,5,6,2,4,4,5,5,6,6,5,5,5,4,6,2,5,3,6,4,5,3,2,4,,,Somewhat agree,Slightly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Slightly disagree,Completed university,6,5,6,20,52,,Porridge with golden syrup,5b7550cb09105000015131ae,7
2022-12-05 08:52:03,2022-12-05 08:58:33,IP Address,100,389,True,2022-12-05 08:58:33,R_3LiHm38EkOTT9HR,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5601379877f33b0010cb2b98,4 - Neutral,4 - Neutral,7 - Strongly favour,6 - Somewhat favour,6 - Somewhat favour,4 - Neutral,3 - Slightly oppose,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),Very accurate (7),Very accurate (7),2,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),5,Very accurate (7),5,2,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),4,Somewhat disagree,1 - Not at all religious,Neither agree nor disagree,Slightly disagree,Very strongly disagree,Very strongly agree,Slightly disagree,Somewhat agree,,7,Strongly disagree (1),Strongly disagree (1),50,52,,toast,5601379877f33b0010cb2b98,7
2022-12-05 08:48:36,2022-12-05 08:58:39,IP Address,100,602,True,2022-12-05 08:58:40,R_p6sKr6u2TDRaSZ3,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ea04e9dbb81f60726da2182,5 - Slightly favour,2 - Somewhat oppose,5 - Slightly favour,5 - Slightly favour,3 - Slightly oppose,4 - Neutral,5 - Slightly favour,4 - Neutral,"85
|
|
85",100||50,"76
|
|
89","63
|
|
68","88
|
|
63","89
|
|
76","81
|
|
81","100
|
|
90","88
|
|
78","95
|
|
85","89
|
|
81","100
|
|
90","75
|
|
75","100
|
|
90","93
|
|
88",2,5,3,6,Very accurate (7),4,4,3,4,5,Very accurate (7),2,2,5,2,Very accurate (7),2,5,5,2,4,4,2,5,Somewhat disagree,1 - Not at all religious,Somewhat disagree,Slightly disagree,Very strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Completed university,5,3,3,65,52,,nothing,5ea04e9dbb81f60726da2182,8
2022-12-05 08:51:40,2022-12-05 08:58:41,IP Address,100,420,True,2022-12-05 08:58:41,R_yD7FjNDH1gVJZUl,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f61f7f59df6ca1bfe6a8a89,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
68",100||50,"85
|
|
85","68
|
|
58","81
|
|
69","89
|
|
76","81
|
|
81","96
|
|
94","81
|
|
81","95
|
|
85","100
|
|
70","100
|
|
90","88
|
|
63","96
|
|
91","94
|
|
81",,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,1 - Not at all religious,Somewhat agree,Strongly disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Neither agree nor disagree,Completed university,4,4,6,51,52,,espresso & a pear,5f61f7f59df6ca1bfe6a8a89,7
2022-12-05 08:48:42,2022-12-05 08:58:41,IP Address,100,599,True,2022-12-05 08:58:42,R_qUX7XfgO3wMFxXX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ebdb2d48565890e4efe91d5,7 - Strongly favour,3 - Slightly oppose,7 - Strongly favour,7 - Strongly favour,4 - Neutral,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","100
|
|
50","89
|
|
76","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",Very inaccurate (1),6,6,Very inaccurate (1),6,Very inaccurate (1),6,Very inaccurate (1),Very inaccurate (1),6,Very inaccurate (1),6,Very inaccurate (1),6,6,6,Very inaccurate (1),6,6,Very inaccurate (1),Very inaccurate (1),6,6,4,Slightly agree,5 - Very religious,,,,,,,PhD or equivalent,7,Strongly disagree (1),Strongly agree (7),49,52,,toast,5ebdb2d48565890e4efe91d5,7
2022-12-05 08:52:54,2022-12-05 08:58:57,IP Address,100,362,True,2022-12-05 08:58:57,R_2anOx2dLrX6Wwyo,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c8cfc3772503f0001e9c965,4 - Neutral,5 - Slightly favour,3 - Slightly oppose,3 - Slightly oppose,6 - Somewhat favour,5 - Slightly favour,3 - Slightly oppose,3 - Slightly oppose,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,1 - Not at all religious,Strongly disagree,Strongly agree,Very strongly disagree,Very strongly agree,Very strongly disagree,Very strongly agree,Completed university,6,5,3,62,52,,a bacon sandwich,5c8cfc3772503f0001e9c965,7
2022-12-05 08:47:57,2022-12-05 08:58:58,IP Address,100,661,True,2022-12-05 08:58:59,R_3fSLPh6dP6Tedzm,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5bb62f1a3e969700019bd44d,4 - Neutral,4 - Neutral,5 - Slightly favour,5 - Slightly favour,4 - Neutral,3 - Slightly oppose,4 - Neutral,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","85
|
|
75","100
|
|
90","88
|
|
78","95
|
|
85","89
|
|
81","100
|
|
90","81
|
|
69","100
|
|
90","93
|
|
88",4,5,4,Very inaccurate (1),5,4,3,3,2,4,2,4,2,2,5,2,4,4,2,3,2,5,5,5,,,Neither agree nor disagree,Neither agree nor disagree,Very strongly disagree,Very strongly agree,Somewhat disagree,Slightly agree,Completed university,6,3,4,68,52,,I didnt have any,5bb62f1a3e969700019bd44d,7
2022-12-05 08:48:44,2022-12-05 08:59:06,IP Address,100,622,True,2022-12-05 08:59:06,R_UJH0tYq2qFT2G8F,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5bdad3fa0bde32000170745b,4 - Neutral,4 - Neutral,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
68",100||50,"85
|
|
85","68
|
|
58","81
|
|
69","96
|
|
59","85
|
|
75","96
|
|
94","88
|
|
78","96
|
|
81","89
|
|
81","94
|
|
91","100
|
|
50","100
|
|
90","99
|
|
56",2,Very accurate (7),3,2,5,3,Very inaccurate (1),Very inaccurate (1),5,5,Very inaccurate (1),5,2,Very accurate (7),4,4,4,5,4,Very inaccurate (1),5,4,4,6,Strongly disagree,1 - Not at all religious,Very strongly disagree,Neither agree nor disagree,Very strongly disagree,Very strongly agree,Very strongly disagree,Strongly agree,High School,6,3,6,,52,,Nothing as yet!,5bdad3fa0bde32000170745b,7
2022-12-05 08:47:32,2022-12-05 08:59:15,IP Address,100,703,True,2022-12-05 08:59:16,R_1F4zWBjSUD7JCwL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,55885582fdf99b4021921fbd,6 - Somewhat favour,2 - Somewhat oppose,5 - Slightly favour,6 - Somewhat favour,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,5,6,3,3,Very inaccurate (1),5,2,3,Very accurate (7),2,Very inaccurate (1),5,4,5,5,3,Very inaccurate (1),4,6,5,2,5,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Strongly disagree,Somewhat agree,Very strongly disagree,Very strongly agree,Slightly disagree,Slightly agree,High School,,,,60,52,,nothing,55885582fdf99b4021921fbd,7
2022-12-05 08:52:45,2022-12-05 08:59:16,IP Address,100,390,True,2022-12-05 08:59:16,R_2ePfzI7gRlPmget,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e9ffcf4db51941ad78e04f3,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),3,5,2,4,Very inaccurate (1),Very accurate (7),2,Very inaccurate (1),5,Very inaccurate (1),4,Very inaccurate (1),2,5,2,6,2,6,2,Very inaccurate (1),3,5,Very inaccurate (1),Strongly agree,5 - Very religious,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Slightly disagree,Completed university,7,6,6,38,52,,,5e9ffcf4db51941ad78e04f3,8
2022-12-05 08:50:21,2022-12-05 08:59:17,IP Address,100,536,True,2022-12-05 08:59:17,R_2rikkKS0FR9SoJY,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,616d5c54f2953f6447f27402,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),4,5,2,Very accurate (7),Very inaccurate (1),Very accurate (7),4,2,6,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),2,4,2,5,Very inaccurate (1),6,5,2,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),,,Strongly agree,Strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Somewhat disagree,Completed university,7,4,4,7,52,,toast,616d5c54f2953f6447f27402,7
2022-12-05 08:48:25,2022-12-05 08:59:18,IP Address,100,652,True,2022-12-05 08:59:18,R_qUX7Vv5Tvh7vgYx,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f1eca10a2b0e500083737ef,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","85
|
|
85","100
|
|
50","95
|
|
95","100
|
|
70","100
|
|
70","85
|
|
85","100
|
|
90","100
|
|
50","100
|
|
90","93
|
|
88",4,6,3,4,Very accurate (7),Very inaccurate (1),2,2,2,4,Very inaccurate (1),2,Very inaccurate (1),6,5,Very inaccurate (1),4,2,3,Very inaccurate (1),2,4,4,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Somewhat agree,Very strongly disagree,Very strongly disagree,Very strongly disagree,Somewhat disagree,Strongly disagree,High School,3,2,Strongly agree (7),12,,,"I haven't had breakfast yet. When I do, it will be an apple and a cup a soup.",5f1eca10a2b0e500083737ef,8
2022-12-05 08:55:56,2022-12-05 08:59:24,IP Address,100,207,True,2022-12-05 08:59:24,R_1K7npkRZ0fTfEKW,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e736c9f4e8cdf034bdfa5c3,5 - Slightly favour,5 - Slightly favour,4 - Neutral,4 - Neutral,5 - Slightly favour,5 - Slightly favour,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",6,5,5,6,4,5,2,4,5,5,3,6,4,5,Very inaccurate (1),6,2,6,3,3,5,2,5,6,Strongly disagree,1 - Not at all religious,Very strongly disagree,Very strongly agree,Very strongly disagree,Strongly agree,Very strongly disagree,Very strongly agree,,6,4,3,95,52,,pain au chocolat,5e736c9f4e8cdf034bdfa5c3,7
2022-12-05 08:51:49,2022-12-05 08:59:26,IP Address,100,456,True,2022-12-05 08:59:26,R_BQw1xeYadYgRktj,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ea0631f1b0f64012fefc637,6 - Somewhat favour,4 - Neutral,5 - Slightly favour,7 - Strongly favour,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","88
|
|
78","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",5,Very accurate (7),6,Very inaccurate (1),2,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),5,6,Very inaccurate (1),4,5,Very inaccurate (1),6,Very inaccurate (1),6,2,2,Very inaccurate (1),5,Very inaccurate (1),Very accurate (7),2,Somewhat agree,3,Somewhat disagree,Slightly agree,Somewhat disagree,Somewhat agree,Slightly disagree,Strongly agree,Masters degree,7,Strongly disagree (1),5,53,52,,nothing,5ea0631f1b0f64012fefc637,8
2022-12-05 08:52:05,2022-12-05 08:59:30,IP Address,100,444,True,2022-12-05 08:59:30,R_1dovlRoPpvxtmKP,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5bcf6b423a99c40001542fa1,6 - Somewhat favour,5 - Slightly favour,6 - Somewhat favour,4 - Neutral,6 - Somewhat favour,7 - Strongly favour,3 - Slightly oppose,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),4,3,Very inaccurate (1),5,2,Very accurate (7),2,2,5,3,2,2,3,Very accurate (7),2,Very accurate (7),Very inaccurate (1),6,3,2,5,2,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Slightly disagree,Somewhat agree,Very strongly disagree,Somewhat agree,Somewhat disagree,Strongly agree,Completed university,2,3,2,85,,,Cereal & Fruit,5bcf6b423a99c40001542fa1,8
2022-12-05 08:49:34,2022-12-05 08:59:30,IP Address,100,596,True,2022-12-05 08:59:31,R_2Vf3TsExeTtrXph,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,577a3dfd92c50c0001c9488f,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,1 - Strongly oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",2,5,4,5,Very accurate (7),Very inaccurate (1),2,2,2,Very accurate (7),2,Very inaccurate (1),Very inaccurate (1),Very accurate (7),3,6,5,Very inaccurate (1),4,2,Very inaccurate (1),Very inaccurate (1),2,3,Somewhat disagree,2,Very strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Very strongly agree,Somewhat disagree,Strongly agree,High School,6,2,Strongly agree (7),50,,,Porridge,577a3dfd92c50c0001c9488f,8
2022-12-05 08:48:30,2022-12-05 08:59:31,IP Address,100,660,True,2022-12-05 08:59:31,R_3RfNlevTinlEFaJ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,611578fe8cbea39bf4928b6d,3 - Slightly oppose,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",4,6,6,2,4,2,4,2,2,6,Very inaccurate (1),2,2,5,6,2,5,2,2,2,2,Very inaccurate (1),5,2,Strongly disagree,1 - Not at all religious,,,,,,,High School,7,5,5,32,52,,toast,611578fe8cbea39bf4928b6d,7
